"PyHEP feedback: Atlantic: 15:00 CET, 06:00 PDT, 18:30 IST, 22:00 JST","PyHEP feedback: Pacific: 00:00 CET, 15:00 PDT, 03:30 IST, 07:00 JST","PyHEP feedback: Indian Ocean: 09:00 CET, 00:00 PDT, 12:30 IST, 16:00 JST",PyHEP feedback: How did you hear about this workshop?,PyHEP feedback: What are you hoping to learn from this workshop?,Professional life: What best describes your occupation?,Professional life: What best describes the stage of your professional career?,"Professional life: If you're involved in computing, what do you do?","Professional life: If you write software, what is its lifespan and scope?","Professional life: Are you associated with one or more experimental or theoretical collaborations? (E.g. ATLAS, CMS, DUNE, USQCD...)","Computing and programming: What kind of computer do you use most often for work? (The device you physically interact with, not remote; ""laptop-form"" tablets with keyboards like Surface count as a laptop)",Computing and programming: What operating system(s) does it run?,"Computing and programming: How much of your work do you do on remote computers (through ssh, web interfaces, etc.)?","Computing and programming: If you work on remote computers, what kinds are they?",Computing and programming: Approximately how many years ago did you write your first program (zero for never)?,Computing and programming: Approximately how many years ago did you start programming regularly (zero for never)?,Computing and programming: How would you describe your programming ability?,Computing and programming: How did you learn to program? (Which were the most significant?),Computing and programming: Which of the following languages do you use regularly (i.e. more than 10% of your work)?,"Computing and programming: If you regularly use programming language(s) not listed above, please list them here","Computing and programming: If you use Python, which version of Python do you primarily use right now?",Computing and programming: Do you regularly use both Python 2 and 3 (more than 10% of the time each)?,Computing and programming: About how often do you use Python relative to C or C++?,Computing and programming: Do you *expect* to use Python more or less in the future (as a fraction of your programming time)?,Computing and programming: Do you *want* to use Python more or less in the future (as a fraction of your programming time)?,Computing and programming: What are your main reasons for using Python?,Computing and programming: How would you characterize your main use(s) of Python?,Computing and programming: What changes would increase your usage of Python?,Computing and programming: Which text editors/IDEs do you use regularly (i.e. more than 10% of your work)?,"Computing and programming: Do you regularly use a text editor/IDE not listed here? If so, which?","Computing and programming: What package manager do you regularly use to install *Python packages* (numpy, etc.)?",Computing and programming: How often do you use an automated testing suite?,Computing and programming: How often do you use continuous integration (CI) or continuous deployment (CD)?,"Computing and programming: How often do you use virtual environments (e.g. venv or conda env), virtual machines, or containers (e.g. Docker)?",Computing and programming: How often do you use source control (GitHub/GitLab/BitBucket...)?,"Computing and programming: If you use source control, which do you most often use?",Computing and programming: Is most of your code publicly available or private?,Computing and programming: Do you specify a license for your code?,Python ecosystem: Jupyter: https://jupyter.org,Python ecosystem: IPython: https://ipython.org,Python ecosystem: NumPy: https://numpy.org,Python ecosystem: SciPy: https://www.scipy.org,Python ecosystem: Pandas: https://pandas.pydata.org,Python ecosystem: xarray: https://xarray.pydata.org,Python ecosystem: Matplotlib: https://matplotlib.org,Python ecosystem: Seaborn: https://seaborn.pydata.org,Python ecosystem: HoloViews: https://holoviews.org,Python ecosystem: Altair: https://altair-viz.github.io,Python ecosystem: Bokeh: https://docs.bokeh.org,Python ecosystem: Plotly: https://plotly.com,Python ecosystem: Kibana: https://www.elastic.co/kibana,Python ecosystem: SciKit-Learn: https://scikit-learn.org,Python ecosystem: SciKit-Optimize: https://scikit-optimize.github.io,Python ecosystem: SciKit-Image: https://scikit-image.org,Python ecosystem: TensorFlow: https://www.tensorflow.org,Python ecosystem: PyTorch: https://pytorch.org,Python ecosystem: Keras: https://keras.io,Python ecosystem: MXNet: https://mxnet.apache.org,Python ecosystem: Theano: http://deeplearning.net/software/theano,Python ecosystem: Numba: https://numba.pydata.org,Python ecosystem: JAX: https://github.com/google/jax,Python ecosystem: SymPy: https://www.sympy.org,Python ecosystem: PySpark: https://spark.apache.org,Python ecosystem: Dask: https://dask.org,Python ecosystem: Vaex: https://vaex.io,Python ecosystem: NetworkX: https://networkx.github.io,Python ecosystem: PyMC3: https://docs.pymc.io,Python ecosystem: StatsModels: https://www.statsmodels.org,Python ecosystem: h5py (HDF5): https://www.h5py.org,Python ecosystem: Do you regularly use any other packages that weren't listed here?,Particle physics ecosystem: Your collaboration's software framework,Particle physics ecosystem: Your research group's custom software tools,Particle physics ecosystem: ROOT in C++: https://root.cern,Particle physics ecosystem: ROOT through PyROOT: https://root.cern,Particle physics ecosystem: rootpy: http://www.rootpy.org,Particle physics ecosystem: Uproot: https://github.com/scikit-hep/uproot,Particle physics ecosystem: Uproot 4 (new version): https://github.com/scikit-hep/uproot4,Particle physics ecosystem: Awkward Array: https://github.com/scikit-hep/awkward-array,Particle physics ecosystem: Awkward 1.0 (new version): https://awkward-array.org,Particle physics ecosystem: root-numpy: https://scikit-hep.org/root_numpy,Particle physics ecosystem: root-pandas: https://github.com/scikit-hep/root_pandas,Particle physics ecosystem: mplhep: https://github.com/scikit-hep/mplhep,Particle physics ecosystem: boost-histogram: https://github.com/scikit-hep/boost-histogram,Particle physics ecosystem: physt: https://github.com/janpipek/physt,Particle physics ecosystem: histoprint: https://github.com/scikit-hep/histoprint,Particle physics ecosystem: iminuit: https://iminuit.readthedocs.io,Particle physics ecosystem: zfit: https://github.com/zfit/zfit,Particle physics ecosystem: LMFIT: https://lmfit.github.io/lmfit-py,Particle physics ecosystem: GooFit: https://github.com/GooFit/GooFit,Particle physics ecosystem: hepstats: https://github.com/scikit-hep/hepstats,Particle physics ecosystem: pyhf: https://github.com/scikit-hep/pyhf,Particle physics ecosystem: reana: http://reanahub.io,Particle physics ecosystem: Heppy: https://github.com/cbernet/heppy,Particle physics ecosystem: Coffea: https://coffeateam.github.io/coffea,Particle physics ecosystem: FAST-HEP: https://github.com/FAST-HEP,Particle physics ecosystem: hepunits: https://github.com/scikit-hep/hepunits,Particle physics ecosystem: particle: https://github.com/scikit-hep/particle,Particle physics ecosystem: pyjet: https://github.com/scikit-hep/pyjet,Particle physics ecosystem: Astropy: https://www.astropy.org,Particle physics ecosystem: Geant4Py: https://nusoft.fnal.gov/larsoft/doxsvn/html/md_geant4.10.03.p03_environments_g4py_README.html,Particle physics ecosystem: luigi: https://luigi.readthedocs.io,Particle physics ecosystem: Rucio: https://rucio.readthedocs.io,Particle physics ecosystem: Gaudi: https://github.com/lgiordani/gaudi,Particle physics ecosystem: Condor: https://htcondor.readthedocs.io/en/latest/apis/python-bindings,Particle physics ecosystem: Do you regularly use any other packages that weren't listed here?
Great!,BAD,Acceptable,HSF mailing lists or announcements; Other,Python fundamentals (how to program in Python); General-purpose data analysis toolkits; Machine learning/deep learning toolkits; Particle physics analysis tools (other than ROOT),"I research particle physics (experiment, theory, or instrumentation)",Grad student involved in research,"Software that controls/reads data from an experimental apparatus (e.g. DAQ, trigger); Software that reconstructs physics quantities (e.g. tracking, event displays); Developing libraries for data analysts (i.e. ""analysis tools"")",Used in small group,NA61/SHINE Experiment,Desktop,Linux,About half-and-half,University or laboratory-managed cluster (e.g. lxplus),3.0,0.0,Competent,School/college/university course; Textbooks or how-to-program books; RootTalk or ROOT Forum,C or C++,,Python 3.8,"No, only Python 3",More C++,About the same,About the same,Availability of general-purpose data analysis toolkits; Availability of machine learning/deep learning toolkits,Physics analysis with machine learning,Better integration with C++,Notepad or Notepad++,,Directly from GitHub/GitLab/BitBucket,"Tried it once or twice, never used it in a formal project",I don't know what that is,For projects in which it's already set up by someone else,For some projects (set up personally),GitHub,"Not deliberately hidden, but not online",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Great!,,,My physics collaboration's mailing list(s),Python fundamentals (how to program in Python); Machine learning/deep learning toolkits; Particle physics analysis tools (other than ROOT); Software engineering skills (beyond the fundamentals),I manage computing facilities,Early grad student (mostly taking courses),"Other, not listed above",Deployed widely,cms,Laptop,Linux,Almost all remote,"University or laboratory-managed cluster (e.g. lxplus); Cloud services (e.g. AWS, Google Cloud, Azure)",2.0,2.0,Competent,School/college/university course; Textbooks or how-to-program books,Python; C or C++,,Python 3.0 ‒ 3.5,"No, only Python 3",Always C++,More,More,Availability of general-purpose data analysis toolkits; Availability of machine learning/deep learning toolkits; Availability of collaboration-specific software in Python; Ability to use Python as an interface to other software,"Non-physics data analysis; Computing infrastructure (e.g. GRID middleware, analyzing log files); Scripting routine tasks (e.g. job submission); Developing specialized applications (e.g. dashboards)",Better integration with ROOT; Better integration with C++; Improved training,VSCode; Jupyter/JupyterLab,,pip; Anaconda,,,For all projects,For projects in which it's already set up by someone else,GitHub,"Not deliberately hidden, but not online","No, I don't specify one",Through dependencies only,Regularly,Regularly,Regularly,Regularly,Regularly,Regularly,Regularly,Don't know what it is,Don't know what it is,Don't know what it is,Don't know what it is,Don't know what it is,Through dependencies only,Don't know what it is,Don't know what it is,Don't know what it is,Don't know what it is,Through dependencies only,Don't know what it is,Don't know what it is,Don't know what it is,Don't know what it is,Don't know what it is,All the time,Don't know what it is,Don't know what it is,Don't know what it is,Don't know what it is,Don't know what it is,Don't know what it is,regex,We don't have one,Through dependencies only,All the time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Great!,Acceptable,BAD,My physics collaboration's mailing list(s),General-purpose data analysis toolkits; Machine learning/deep learning toolkits; Particle physics analysis tools (other than ROOT); ROOT and PyROOT; Collaboration-specific topics; Software engineering skills (beyond the fundamentals),"I research particle physics (experiment, theory, or instrumentation)",Postdoc/fellow/temporary research position,"Software that reconstructs physics quantities (e.g. tracking, event displays); Studies that improve the quality of reconstruction (e.g. calibration, alignment); Software the simulates physics (e.g. Monte Carlo, lattice QCD, future instruments); Statistical analysis of reconstructed physics quantities",Used in small group,CMS,Laptop,Linux,Almost all remote,Networked PCs maintained by our small research group; University or laboratory-managed cluster (e.g. lxplus),11.0,10.0,Competent,"Mini-courses or workplace training sessions (< 1 week each); RootTalk or ROOT Forum; Other particle physics websites (e.g. Twiki); StackOverflow (or other question-and-answer sites); Informal help from colleagues or friends; Alone, through trial-and-error",Python; C or C++,,Python 3.7,"No, only Python 3",More Python,More,Don't know,Availability of general-purpose data analysis toolkits; Availability of particle physics analysis tools (other than ROOT); Availability of ROOT through PyROOT,Physics analysis (other than machine learning); Non-physics data analysis; Scripting routine tasks (e.g. job submission),Better integration with ROOT; Better particle physics tools (other than ROOT); Better integration with C++; Improved training,"Emacs (or variant: XEmacs, Aquamacs, Carbon Emacs); Jupyter/JupyterLab",,I never install Python packages,I don't know what that is,I don't know what that is,I don't know what that is,For some projects (set up personally),I never use it,"Not deliberately hidden, but not online","No, I don't specify one",Through dependencies only,Through dependencies only,Regularly,Never,Never,Don't know what it is,Never,Don't know what it is,Don't know what it is,Don't know what it is,Don't know what it is,Don't know what it is,Don't know what it is,Never,Never,Never,Never,Never,Never,Never,Don't know what it is,Don't know what it is,Don't know what it is,Don't know what it is,Don't know what it is,Don't know what it is,Don't know what it is,Don't know what it is,Don't know what it is,Don't know what it is,Don't know what it is,,Regularly,Regularly,Regularly,Regularly,Never,Don't know what it is,Don't know what it is,Don't know what it is,Don't know what it is,Don't know what it is,Don't know what it is,Don't know what it is,Don't know what it is,Don't know what it is,Don't know what it is,Don't know what it is,Don't know what it is,Don't know what it is,Don't know what it is,Don't know what it is,Don't know what it is,Don't know what it is,Don't know what it is,Don't know what it is,Don't know what it is,Don't know what it is,Don't know what it is,Don't know what it is,Never,Don't know what it is,Don't know what it is,Don't know what it is,Don't know what it is,Regularly,
Great!,Acceptable,BAD,My physics collaboration's mailing list(s),General-purpose data analysis toolkits; Machine learning/deep learning toolkits; Particle physics analysis tools (other than ROOT); ROOT and PyROOT,"I research particle physics (experiment, theory, or instrumentation)",Grad student involved in research,"Software that reconstructs physics quantities (e.g. tracking, event displays); Studies that improve the quality of reconstruction (e.g. calibration, alignment); Statistical analysis of reconstructed physics quantities; Developing libraries for data analysts (i.e. ""analysis tools"")",Used in small group,,Laptop,Linux,Almost all on the physical device,University or laboratory-managed cluster (e.g. lxplus); Supercomputer (e.g. Cori),10.0,10.0,Advanced,School/college/university course,Python; C or C++,,Python 3.7,"Yes, both",More Python,About the same,More,Availability of general-purpose data analysis toolkits; Ability to use Python as an interface to other software; Just because I like Python,Physics analysis (other than machine learning); Non-physics data analysis; Developing general libraries for others to use; Demos for outreach and education,Better integration with collaboration software; Better integration with ROOT; Better integration with C++; Runtime speed improvements,Vi or Vim; Sublime Text,,pip; Anaconda; Directly from GitHub/GitLab/BitBucket,Never,Never,For projects in which it's already set up by someone else,For all projects,GitHub,Public,"Yes, whatever others use",Regularly,Never,All the time,Regularly,Never,,All the time,,,,,,,,,,,,,,,,,,,,,,,,,,Regularly,Regularly,All the time,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAD,Great!,BAD,My physics collaboration's mailing list(s),Machine learning/deep learning toolkits; Particle physics analysis tools (other than ROOT); Software engineering skills (beyond the fundamentals),"I research particle physics (experiment, theory, or instrumentation)",Grad student involved in research,"Software that reconstructs physics quantities (e.g. tracking, event displays); Studies that improve the quality of reconstruction (e.g. calibration, alignment); Statistical analysis of reconstructed physics quantities; Developing libraries for data analysts (i.e. ""analysis tools"")",Used in small group,SuperCDMS,Laptop,MacOS,Almost all remote,Networked PCs maintained by our small research group; University or laboratory-managed cluster (e.g. lxplus),6.0,3.0,Competent,"School/college/university course; Informal help from colleagues or friends; Alone, through trial-and-error",Python,,Python 3.6,"No, only Python 3",Always Python,About the same,About the same,Availability of general-purpose data analysis toolkits; Availability of machine learning/deep learning toolkits; Development speed and efficiency; Just because I like Python,Physics analysis (other than machine learning); Physics analysis with machine learning; Non-physics data analysis; Scripting routine tasks (e.g. job submission); Developing general libraries for others to use,Better particle physics tools (other than ROOT),Jupyter/JupyterLab,,pip; Directly from GitHub/GitLab/BitBucket,For some projects (set up personally),For some projects (set up personally),For some projects (set up personally),For all projects,GitHub,Public,"Yes, open source",All the time,Through dependencies only,All the time,All the time,Regularly,Through dependencies only,All the time,Never,Don't know what it is,Don't know what it is,Never,Never,Don't know what it is,Regularly,Never,Through dependencies only,Through dependencies only,Regularly,Never,Don't know what it is,Never,Never,Don't know what it is,Regularly,Never,Never,Don't know what it is,Don't know what it is,Never,Never,Through dependencies only,,Regularly,All the time,Never,Never,Never,Never,Never,Don't know what it is,Don't know what it is,Never,Never,Don't know what it is,Don't know what it is,Don't know what it is,Don't know what it is,Regularly,Don't know what it is,Regularly,Don't know what it is,Don't know what it is,Don't know what it is,Don't know what it is,Don't know what it is,Don't know what it is,Don't know what it is,Don't know what it is,Don't know what it is,Don't know what it is,Never,Never,Don't know what it is,Don't know what it is,Don't know what it is,Don't know what it is,
Acceptable,Great!,BAD,My physics collaboration's mailing list(s); Laboratory or university posting (physical or electronic),Python fundamentals (how to program in Python); General-purpose data analysis toolkits; Machine learning/deep learning toolkits; Particle physics analysis tools (other than ROOT); Collaboration-specific topics,I primarily teach physics (any level) or present physics to the public or government,Professor at a college or university,"Other, not listed above",I don't write software,,Laptop,Linux,About half-and-half,"University or laboratory-managed cluster (e.g. lxplus); Cloud services (e.g. AWS, Google Cloud, Azure)",6.0,1.0,Beginner,"School/college/university course; Mini-courses or workplace training sessions (< 1 week each); Online courses (e.g. Coursera, MOOCs); Alone, through trial-and-error",Python; C or C++; Matlab,,Python 2.6,"Yes, both",Half-and-half,More,More,Availability of general-purpose data analysis toolkits; Availability of machine learning/deep learning toolkits; Availability of particle physics analysis tools (other than ROOT); Ability to use Python as an interface to other software,Physics analysis (other than machine learning); Physics analysis with machine learning; Interacting with collaboration software frameworks (e.g. configuation); Scripting routine tasks (e.g. job submission),Better particle physics tools (other than ROOT); Improvements in Python itself or software beyond particle physics,Jupyter/JupyterLab,,"pip; Anaconda; From archives (e.g. tar, zip)","Tried it once or twice, never used it in a formal project",Never,For some projects (set up personally),For projects in which it's already set up by someone else,GitHub,Public,"Yes, open source",All the time,Regularly,All the time,All the time,All the time,All the time,All the time,Through dependencies only,Never,Through dependencies only,Don't know what it is,Through dependencies only,Don't know what it is,Regularly,Regularly,Regularly,Never,Through dependencies only,Regularly,Don't know what it is,Don't know what it is,Don't know what it is,Through dependencies only,Regularly,Through dependencies only,Never,Don't know what it is,Don't know what it is,Don't know what it is,Through dependencies only,Through dependencies only,,Regularly,Regularly,Through dependencies only,Through dependencies only,Through dependencies only,Through dependencies only,Through dependencies only,Through dependencies only,Through dependencies only,Through dependencies only,Through dependencies only,Through dependencies only,Through dependencies only,Through dependencies only,Through dependencies only,Through dependencies only,Through dependencies only,Through dependencies only,Through dependencies only,Never,,Never,Through dependencies only,Through dependencies only,Never,Through dependencies only,Through dependencies only,Never,Never,Never,Never,,Never,Never,
,,,HSF mailing lists or announcements,Machine learning/deep learning toolkits; Particle physics analysis tools (other than ROOT),"I research particle physics (experiment, theory, or instrumentation)",Grad student involved in research,"Software that reconstructs physics quantities (e.g. tracking, event displays); Software the simulates physics (e.g. Monte Carlo, lattice QCD, future instruments); Developing libraries for data analysts (i.e. ""analysis tools"")",Used in small group,No,Laptop,MacOS; Linux,Almost all remote,University or laboratory-managed cluster (e.g. lxplus); I don't know what I'm logging into,3.0,1.0,Beginner,"School/college/university course; Online courses (e.g. Coursera, MOOCs); Informal help from colleagues or friends; Alone, through trial-and-error",Python; C or C++,,Python 3.0 ‒ 3.5,"No, only Python 3",Half-and-half,Don't know,More,Availability of general-purpose data analysis toolkits; Availability of machine learning/deep learning toolkits; Availability of particle physics analysis tools (other than ROOT),Physics analysis with machine learning,Better integration with C++; Improved training,Vi or Vim; Atom,,Through our collaboration framework (e.g. CMSSW),I don't know what that is,I don't know what that is,I don't know what that is,I don't know what that is,Don't know which it is,"Not deliberately hidden, but not online","No, I don't specify one",Never,Never,Regularly,Through dependencies only,All the time,Never,Regularly,Never,Don't know what it is,Don't know what it is,Don't know what it is,Don't know what it is,Don't know what it is,Through dependencies only,Don't know what it is,Don't know what it is,All the time,Never,Regularly,Don't know what it is,Don't know what it is,Don't know what it is,Don't know what it is,Don't know what it is,Don't know what it is,Don't know what it is,Don't know what it is,Don't know what it is,Don't know what it is,Don't know what it is,Regularly,,Regularly,Regularly,All the time,Never,Never,Through dependencies only,Don't know what it is,Don't know what it is,Don't know what it is,Don't know what it is,Don't know what it is,Don't know what it is,Don't know what it is,Don't know what it is,Don't know what it is,Don't know what it is,Don't know what it is,Don't know what it is,Don't know what it is,Don't know what it is,Don't know what it is,Don't know what it is,Don't know what it is,Don't know what it is,Don't know what it is,Don't know what it is,Don't know what it is,Don't know what it is,Don't know what it is,Don't know what it is,Don't know what it is,Don't know what it is,Never,Never,
Great!,BAD,BAD,My physics collaboration's mailing list(s),Python fundamentals (how to program in Python); General-purpose data analysis toolkits; Machine learning/deep learning toolkits; Particle physics analysis tools (other than ROOT); ROOT and PyROOT,"I research particle physics (experiment, theory, or instrumentation)",Professor at a college or university,"Software that reconstructs physics quantities (e.g. tracking, event displays); Studies that improve the quality of reconstruction (e.g. calibration, alignment); Software the simulates physics (e.g. Monte Carlo, lattice QCD, future instruments); Statistical analysis of reconstructed physics quantities; Developing libraries for data analysts (i.e. ""analysis tools"")",Used in small group,"Super-Kamiokande, T2K, DUNE",Laptop,MacOS; Linux,Almost all remote,Networked PCs maintained by our small research group; University or laboratory-managed cluster (e.g. lxplus),20.0,20.0,Competent,"School/college/university course; Textbooks or how-to-program books; RootTalk or ROOT Forum; Informal help from colleagues or friends; Alone, through trial-and-error","C or C++; Other, not listed above",C++ and FORTRAN,Python 3.8,Neither,Always C++,More,More,Availability of general-purpose data analysis toolkits; Availability of machine learning/deep learning toolkits; Availability of particle physics analysis tools (other than ROOT); Availability of ROOT through PyROOT; Development speed and efficiency,"Physics analysis (other than machine learning); Computing infrastructure (e.g. GRID middleware, analyzing log files); Scripting routine tasks (e.g. job submission)",Improved training,"Emacs (or variant: XEmacs, Aquamacs, Carbon Emacs)",,"HomeBrew (""brew""); System-wide package manager (e.g. apt-get, yum, rpm)",Never,Never,For projects in which it's already set up by someone else,For all projects,GitHub,Intentionally private,"No, I don't specify one",Never,Never,Through dependencies only,Through dependencies only,Never,Never,Never,Don't know what it is,Don't know what it is,Don't know what it is,Don't know what it is,Don't know what it is,Don't know what it is,Don't know what it is,Don't know what it is,Don't know what it is,Through dependencies only,Through dependencies only,Don't know what it is,Don't know what it is,Don't know what it is,Don't know what it is,Don't know what it is,Never,Don't know what it is,Don't know what it is,Don't know what it is,Don't know what it is,Don't know what it is,Never,Don't know what it is,,I don't use it,I don't use it,All the time,Never,Never,Never,Never,Don't know what it is,Don't know what it is,Never,Never,Don't know what it is,Don't know what it is,Don't know what it is,Don't know what it is,Never,Don't know what it is,Don't know what it is,Don't know what it is,Never,Don't know what it is,Don't know what it is,Don't know what it is,Don't know what it is,Don't know what it is,Never,Never,Never,Don't know what it is,Never,Don't know what it is,Don't know what it is,Don't know what it is,Never,
Great!,BAD,BAD,"Word of mouth (in person, personal email, chat...)",General-purpose data analysis toolkits; Machine learning/deep learning toolkits; Software engineering skills (beyond the fundamentals),I develop/maintain software,In a career outside of particle physics,"Other, not listed above",Used in small group,No,Laptop,MacOS,Almost all remote,University or laboratory-managed cluster (e.g. lxplus),16.0,10.0,Advanced,"StackOverflow (or other question-and-answer sites); Other websites; Alone, through trial-and-error","Python; Javascript or other browser-based (e.g. TypeScript, CoffeeScript); PHP",,Python 3.7,"Yes, both",Always Python,More,More,Development speed and efficiency; Just because I like Python,"Computing infrastructure (e.g. GRID middleware, analyzing log files); Scripting routine tasks (e.g. job submission)","Migration from Python 2 to Python 3 within the particle physics community; Other, not listed above",PyCharm,,pip; Miniconda,"Tried it once or twice, never used it in a formal project",Never,For all projects,For all projects,GitHub,Public,"Yes, open source",Never,Never,Through dependencies only,Through dependencies only,Through dependencies only,Don't know what it is,Through dependencies only,Don't know what it is,Don't know what it is,Don't know what it is,Through dependencies only,Through dependencies only,Through dependencies only,Through dependencies only,Through dependencies only,Through dependencies only,Don't know what it is,Don't know what it is,Don't know what it is,Don't know what it is,Don't know what it is,Don't know what it is,Don't know what it is,Don't know what it is,Don't know what it is,Don't know what it is,Don't know what it is,Don't know what it is,Don't know what it is,Don't know what it is,Don't know what it is,,,,Don't know what it is,Don't know what it is,Don't know what it is,Don't know what it is,Don't know what it is,Don't know what it is,Don't know what it is,Don't know what it is,Don't know what it is,Don't know what it is,Don't know what it is,Don't know what it is,Don't know what it is,Don't know what it is,Don't know what it is,Don't know what it is,Don't know what it is,Don't know what it is,Don't know what it is,Don't know what it is,Don't know what it is,Don't know what it is,Don't know what it is,Don't know what it is,Don't know what it is,Don't know what it is,Don't know what it is,Don't know what it is,Don't know what it is,Don't know what it is,Don't know what it is,Through dependencies only,Slurm
Great!,BAD,Acceptable,"Word of mouth (in person, personal email, chat...)",General-purpose data analysis toolkits; Machine learning/deep learning toolkits; Particle physics analysis tools (other than ROOT); ROOT and PyROOT,"I research particle physics (experiment, theory, or instrumentation)",Grad student involved in research,"Studies that improve the quality of reconstruction (e.g. calibration, alignment); Statistical analysis of reconstructed physics quantities; Developing libraries for data analysts (i.e. ""analysis tools"")",Used in small group,T2K,Laptop,MacOS,Almost all remote,"University or laboratory-managed cluster (e.g. lxplus); Other, not listed above",10.0,5.0,Competent,"School/college/university course; RootTalk or ROOT Forum; StackOverflow (or other question-and-answer sites); Informal help from colleagues or friends; Alone, through trial-and-error",Python; C or C++,,Python 3.6,"Yes, both",More C++,More,More,Availability of machine learning/deep learning toolkits; Availability of particle physics analysis tools (other than ROOT); Availability of ROOT through PyROOT; Development speed and efficiency; Just because I like Python,Physics analysis (other than machine learning); Non-physics data analysis; Scripting routine tasks (e.g. job submission),Better integration with ROOT; Better particle physics tools (other than ROOT); Better integration with C++; Runtime speed improvements,Sublime Text,,Miniconda; Directly from GitHub/GitLab/BitBucket,"Tried it once or twice, never used it in a formal project",I don't know what that is,For some projects (set up personally),For all projects,GitHub,"Not deliberately hidden, but not online",,Through dependencies only,Through dependencies only,All the time,All the time,Regularly,Regularly,Through dependencies only,Through dependencies only,Through dependencies only,Through dependencies only,Through dependencies only,Through dependencies only,Through dependencies only,Through dependencies only,Through dependencies only,Through dependencies only,Through dependencies only,Through dependencies only,Through dependencies only,Through dependencies only,Through dependencies only,Through dependencies only,Through dependencies only,Through dependencies only,Through dependencies only,Through dependencies only,Through dependencies only,Through dependencies only,Through dependencies only,Through dependencies only,Through dependencies only,,Regularly,Regularly,All the time,Regularly,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,
Great!,BAD,Acceptable,My physics collaboration's mailing list(s),Python fundamentals (how to program in Python); General-purpose data analysis toolkits; Particle physics analysis tools (other than ROOT),"I research particle physics (experiment, theory, or instrumentation)",Grad student involved in research,"Statistical analysis of reconstructed physics quantities; Developing libraries for data analysts (i.e. ""analysis tools"")",Used in small group,LHCb,Laptop,MacOS,Almost all remote,University or laboratory-managed cluster (e.g. lxplus),6.0,3.0,Beginner,School/college/university course,Python,,Python 2.7,"Yes, both",Always Python,More,More,Availability of general-purpose data analysis toolkits; Availability of particle physics analysis tools (other than ROOT); Development speed and efficiency; Just because I like Python,Physics analysis (other than machine learning); Physics analysis with machine learning,Better particle physics tools (other than ROOT),Vi or Vim; PyCharm,,pip,Never,Never,For some projects (set up personally),For some projects (set up personally),GitLab,Intentionally private,"No, I don't specify one",Never,Never,All the time,All the time,All the time,,All the time,Regularly,Never,Never,Never,Never,Never,Regularly,Regularly,Don't know what it is,Regularly,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,,Regularly,Regularly,Never,Regularly,Never,Regularly,Never,Never,Never,Never,Regularly,Never,Never,Never,Never,Never,Regularly,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Through dependencies only,Regularly,
Great!,BAD,Acceptable,HSF mailing lists or announcements,General-purpose data analysis toolkits; Particle physics analysis tools (other than ROOT); Software engineering skills (beyond the fundamentals),"I research particle physics (experiment, theory, or instrumentation)",Postdoc/fellow/temporary research position,"Statistical analysis of reconstructed physics quantities; Developing libraries for data analysts (i.e. ""analysis tools"")",Deployed widely,LHCb,Laptop,MacOS,Almost all on the physical device,,9.0,5.0,Super-expert!,"School/college/university course; Training organized by collaboration (e.g. CMSDAS, LHCb Starterkit); Other websites",Python,,Python 3.7,"Yes, both",More Python,More,More,Availability of general-purpose data analysis toolkits; Availability of machine learning/deep learning toolkits; Availability of particle physics analysis tools (other than ROOT); Development speed and efficiency; Ability to use Python as an interface to other software; Just because I like Python,"Physics analysis (other than machine learning); Physics analysis with machine learning; Non-physics data analysis; Interacting with collaboration software frameworks (e.g. configuation); Computing infrastructure (e.g. GRID middleware, analyzing log files); Scripting routine tasks (e.g. job submission); Developing general libraries for others to use; Demos for outreach and education",Runtime speed improvements,Jupyter/JupyterLab; Atom,,"pip; Anaconda; HomeBrew (""brew"")",For some projects (set up personally),For some projects (set up personally),For all projects,For some projects (set up personally),GitHub,Public,"Yes, open source",All the time,Regularly,All the time,All the time,All the time,Never,All the time,Regularly,Don't know what it is,Don't know what it is,Never,Never,Don't know what it is,Regularly,Never,Never,Regularly,Never,Never,Don't know what it is,Never,Regularly,Never,Never,Never,Never,Don't know what it is,Don't know what it is,Don't know what it is,Never,Regularly,,Regularly,Regularly,Never,Never,Never,All the time,Never,Regularly,Regularly,Never,Never,All the time,Never,Regularly,Never,All the time,All the time,Never,Never,All the time,Never,Never,Don't know what it is,Never,Never,Regularly,Regularly,Never,Never,Never,Don't know what it is,Don't know what it is,Regularly,Regularly,
